LRD,Backup Hour,Aging Days,Power Event Count,DC_Admin_Status,Total_Bank,DC_Technology,DC_Brand_Narada,DC_Brand_Enersys,DC_Brand_Huawei,DC_Brand_MSB,Cooling_System_HEX,Cooling_System_Air Conditioner,Cooling_System_FCU,Cooling_System_FCU Hybrid,CS_Site_Type_Vacant Land,CS_Site_Type_Rooftop,CS_Site_Type_Inbuilding,DC_Capacity_150.0,DC_Capacity_100.0,DC_Capacity_155.0
LRD17394,0.0,962.0,0.34775284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8378,2.4209888,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD21317,2.8299003,932.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11017,1.8818277,1197.0,0.032258064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD21317,2.0231981,932.0,0.9884009,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.6085932,962.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11017,1.0,972.0,0.66418946,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.671621,0.32837895,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11017,0.3946157,1000.215,0.45067304,0.0,1.8026922,0.0,0.0,0.0,1.0,0.0,0.0,0.8026921,0.19730785,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,1.3272719,767.6727,0.26363632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,2.0,962.0,0.68854004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,1.8312166,765.4156,0.7229278,0.0,1.5843917,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,5.936617,775.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,1.7221841,766.5556,0.310182,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,5.0329013,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,1.2778379,932.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD15055,0.0,1175.8738,0.07617644,0.0,1.0938945,0.0,0.0,0.0,1.0,0.0,0.9061055,0.09389447,0.0,0.0,0.09389447,0.9061055,0.0,0.9061055,0.09389447,0.0
LRD11324,2.9570951,932.0,0.33690876,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,1.150425,962.0,0.20943698,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,3.7126439,962.0,0.41091952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD19312,3.0,932.0,0.39407712,0.0,1.3644627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,1.6645702,764.6677,0.7507862,0.0,1.6677148,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.0,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,2.0,766.22534,0.3708861,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7746835,0.22531652,0.0,1.0,0.0,0.0
LRD9630,1.0998979,768.9001,0.9250766,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,0.0,932.0,0.6765548,0.0,1.5956935,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD4531,2.4186196,769.8372,0.9302301,0.0,1.1046549,0.0,0.0,0.0,1.0,0.0,0.104654886,0.8953451,0.0,0.0,0.0,0.104654886,0.8953451,1.0,0.0,0.0
LRD18573,1.0650824,763.06506,0.95118815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,2.3709548,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD14002,4.0,932.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD5565,1.922263,767.5389,0.7305657,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,5.773035,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11937,1.4931686,932.0,0.40273258,0.0,1.2534157,0.0,0.0,0.0,1.0,0.0,0.7465843,0.0,0.2534157,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,3.72143,962.0,0.16934453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD12186,5.5171084,932.0,0.29309237,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.48289162,0.0,0.5171084,0.0,0.48289162,0.5171084,0.0,1.0,0.0,0.0
LRD11254,3.0,962.0,0.46766287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,1.2055663,932.0,0.5,0.0,1.2055663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9630,5.464532,775.9291,0.33935952,0.0,1.4645318,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,2.5621858,766.8756,0.2968488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,2.0,962.0,0.3500068,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,2.3983521,767.30084,0.77438205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.07897,962.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,1.7268779,932.0,0.5,0.0,1.7268779,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD24395,6.0,932.0,0.48815092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,1.2179106,765.4358,0.8910447,0.0,1.7820894,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.78208935,0.21791062,0.0,1.0,0.0,0.0
LRD20611,1.0,972.0,0.8764774,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24704522,0.7529548,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11254,2.036561,962.0,0.975626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,0.40692192,962.0,0.43163353,0.0,1.406922,0.0,0.0,0.0,1.0,0.0,0.5930781,0.0,0.40692192,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,3.3667476,776.7555,0.46332523,0.0,1.8777508,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,0.0,932.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5680062,0.0,0.43199378,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11017,4.295483,1138.295,0.7250779,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7159139,0.28408614,0.0,0.28408614,0.7159139,0.0
LRD17394,1.9353019,962.0,0.31446305,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,1.7722656,769.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22773442,0.0,0.77226555,1.0,0.0,0.0
LRD12186,5.3890133,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,3.0,962.0,0.25066927,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD15055,0.4109698,981.7948,0.53424746,0.0,1.9315051,0.0,0.0,0.0,1.0,0.0,0.06849497,0.931505,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11768,3.6738374,932.0,0.4021512,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,3.224467,962.0,0.3971193,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8834,5.024753,774.9505,0.21980247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9752469,0.024753079,0.0,1.0,0.0,0.0
LRD8409,6.0,932.0,0.24906646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,6.0,932.0,0.26814938,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11768,4.0,932.0,0.38447455,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11915,6.0,932.0,1.0,0.0,1.7051475,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11017,4.80787,1029.7627,0.2996721,0.0,1.596065,0.0,0.0,0.0,1.0,0.0,0.596065,0.0,0.40393502,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD8409,4.4627643,932.0,0.41046074,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,2.4555786,962.0,0.20045626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD18573,4.2003865,765.0,1.0,0.0,1.6001933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6001932,0.3998068,0.0,1.0,0.0,0.0
LRD19312,3.3459182,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD15055,3.2539206,1343.8405,0.68651986,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6269602,0.37303978,0.0
LRD20611,1.995298,972.0,0.44470567,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.33176604,0.668234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,2.0,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,1.0850668,768.0851,0.3138001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9149332,0.08506681,0.0,0.0,0.9149332,0.0,0.08506681,1.0,0.0,0.0
LRD25390,3.0,765.23315,0.84455085,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23317376,0.7668263,0.0,1.0,0.0,0.0
LRD8409,4.918628,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,6.0,962.0,0.2768348,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6779827,0.32201734,0.0,0.0,1.0,0.0
LRD17394,1.0,962.0,0.6275221,0.0,1.6113274,0.0,0.0,0.0,1.0,0.0,0.3886726,0.0,0.6113274,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11017,0.0,968.3237,0.33150467,0.0,1.6323738,0.0,0.0,0.0,1.0,0.0,0.36762616,0.6323738,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD18573,2.8213184,765.72626,0.5158486,0.0,1.2737728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,1.3561188,962.0,0.30650496,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD5565,2.7106178,767.1447,0.92765445,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.0,962.0,0.88797164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,5.8066936,962.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11937,1.2643328,932.0,0.5,0.0,1.2643328,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8834,4.606573,771.25824,0.73873246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.34835675,0.6516433,0.0,1.0,0.0,0.0
LRD12186,5.0,932.0,0.3161862,0.0,1.9117517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,6.0,932.0,0.80111456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD7444,6.0,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD14002,4.0,932.0,0.35953704,0.0,1.1572222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.0,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,3.0910003,771.182,0.86362493,0.0,1.2727501,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.27275008,0.0,0.7272499,1.0,0.0,0.0
LRD17394,1.3266358,962.0,0.23513441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD21317,3.0,932.0,0.243662,0.0,1.14554,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD10949,5.1092067,1277.5697,0.36134917,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4453966,0.0,0.5546034,0.0,1.0,0.0,0.0,0.4453966,0.5546034,0.0
LRD25390,2.0772693,764.02576,0.26931736,0.0,1.0257565,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,2.0,962.0,0.33333334,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD9630,2.0,767.8399,0.25667176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,0.18535784,0.0,1.4828627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD20611,3.2448938,964.4489,0.45918438,0.0,1.2448938,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11937,3.0,932.0,0.33871222,0.0,1.0322733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,3.0,962.0,0.29527605,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD24395,6.0,932.0,0.20876011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11324,1.0,932.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.66860586,0.0,0.33139417,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,3.8163297,765.63776,0.3864794,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4540824,0.5459176,0.0,1.0,0.0,0.0
LRD17394,6.0,962.0,0.39720294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD7444,6.0,932.0,0.92236,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,1.1501557,962.0,0.4041537,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,4.7345424,962.0,0.7109096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,6.0,932.0,0.32426208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,1.7144148,763.7144,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6427926,0.35720742,0.0,1.0,0.0,0.0
LRD25390,2.9729118,764.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,1.8723025,769.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12769748,0.0,0.87230253,1.0,0.0,0.0
LRD17394,1.3133069,962.0,1.0,0.0,1.8433465,0.0,0.0,0.0,1.0,0.0,0.1566535,0.0,0.84334654,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD20611,1.6841258,965.15875,0.54391617,0.0,1.3158742,0.0,0.0,0.0,1.0,0.0,0.6841257,0.0,0.31587428,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD12186,6.0,932.0,0.24574116,0.0,1.9659293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,0.33609456,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,1.1551464,962.0,0.086917706,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD2644,2.0,932.0,1.0,0.0,2.489872,0.0,0.0,0.0,1.0,0.0,0.510128,0.0,0.0,0.489872,0.510128,0.489872,0.0,1.0,0.0,0.0
LRD17394,3.0,962.0,0.2960908,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,2.621473,765.7571,0.81073654,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD9630,2.760663,774.84595,0.44016576,0.0,1.760663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11269,2.630871,932.0,0.28411615,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD2644,1.6937457,932.0,0.44895762,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.69374573,0.0,0.3062543,0.0,0.69374573,0.3062543,0.0,1.0,0.0,0.0
LRD21317,3.1062548,932.0,0.23187648,0.0,1.1062549,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD8378,3.0,962.0,0.1410304,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD24395,6.0,932.0,0.3001968,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,1.0,0.0,1.7463742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,1.7989898,962.0,0.20812286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11254,1.3621442,962.0,0.14729208,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD17394,2.7607436,962.0,0.46012393,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11254,2.6408894,962.0,0.14640728,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD11937,1.7088976,932.0,0.8544488,0.0,1.7088976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,5.412625,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD20611,4.85756,1130.6134,0.8157355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8095934,0.19040662,0.0,0.19040662,0.8095934,0.0
LRD11017,3.5918558,1405.5137,0.60203606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.79592794,0.20407206,0.0
LRD2644,1.7963967,932.0,0.2271471,0.0,1.2036033,0.0,0.0,0.0,1.0,0.0,0.7963968,0.0,0.20360324,0.0,0.7963968,0.20360324,0.0,1.0,0.0,0.0
LRD21317,3.266408,932.0,0.5,0.0,1.7335922,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11017,1.7017356,1072.3481,0.8508678,0.0,1.2982644,0.0,0.0,0.0,1.0,0.0,0.70173556,0.2982644,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD14002,4.0,932.0,0.3369713,0.0,1.0218278,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD17394,0.9539864,962.0,0.05125283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD12186,5.8102465,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,5.479125,932.0,0.6093439,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD4539,6.0,932.0,0.68799716,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD4531,2.7579002,775.06323,0.6210499,0.0,1.7579002,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7579003,0.0,0.2420997,1.0,0.0,0.0
LRD8378,1.3154472,962.0,0.13367212,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
LRD25390,2.669237,765.6615,0.8346185,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
LRD11269,2.963741,932.0,0.3284988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD12186,6.0,932.0,0.25,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD19312,4.0,932.0,0.33376065,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD18573,4.274224,765.72577,1.0,0.0,1.637112,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD25390,2.9547656,767.0452,0.9660741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD9829,6.0,932.0,0.6626484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32529682,0.0,0.6747032,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LRD11254,2.5030851,962.0,0.41718087,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
